customer_id,age,gender,state,product_category,season,previous_purchases,purchase_amount_usd,discount_applied,discount_pct,payment_method,shipping_type,review_rating,return_rate,promo_dependency_score,clv_proxy,value_tier,satisfaction_flag,loyal_behavioural,loyal_value_weighted,age_band,high_spend_flag,discount_only_buyer
CUST03097,47,Female,Washington,Accessories,Spring,5,35.25,0,0,Credit Card,Standard,1.2,0.14,0.15,176.25,Low,0,0,0,45-54,0,0
CUST03098,23,Female,Texas,Clothing,Summer,5,93.79,1,5,Debit Card,Standard,3.1,0.24,0.558,468.95000000000005,Mid,0,0,0,18-24,1,0
CUST03099,63,Female,Texas,Clothing,Fall,5,75.24,1,15,PayPal,Express,3.1,0.22,0.675,376.2,Mid,0,0,0,55-64,0,0
CUST03100,36,Male,California,Clothing,Spring,1,71.26,1,20,Debit Card,Standard,3.1,0.34,0.733,71.26,Low,0,0,0,35-44,0,1
CUST03101,49,Female,New York,Accessories,Spring,4,123.35,0,0,Debit Card,Express,4.2,0.03,0.0,493.4,High,1,0,1,45-54,1,0
CUST03102,26,Female,Georgia,Clothing,Fall,16,188.0,0,0,Debit Card,Express,5.0,0.01,0.0,3008.0,High,1,1,1,25-34,1,0
CUST03103,29,Male,California,Accessories,Summer,5,68.56,0,0,Credit Card,Express,2.8,0.43,0.15,342.8,Mid,0,0,0,25-34,0,0
CUST03104,28,Male,Texas,Footwear,Winter,19,171.97,1,15,Debit Card,Standard,5.0,0.27,0.675,3267.43,High,1,0,0,25-34,1,0
CUST03105,63,Male,Colorado,Footwear,Winter,17,96.49,0,0,Buy Now Pay Later,Free Shipping,5.0,0.0,0.0,1640.33,High,1,1,1,55-64,1,0
CUST03106,33,Female,Ohio,Clothing,Fall,2,92.58,1,25,Apple Pay,Standard,1.0,0.51,0.942,185.16,Low,0,0,0,25-34,1,1
CUST03107,18,Female,Florida,Accessories,Fall,3,107.68,1,10,Credit Card,Free Shipping,1.9,0.22,0.767,323.04,Mid,0,0,0,18-24,1,0
CUST03108,62,Female,Colorado,Footwear,Winter,1,69.59,1,10,Credit Card,Standard,4.9,0.12,0.617,69.59,Low,1,0,0,55-64,0,1
CUST03109,38,Male,New York,Clothing,Summer,2,78.45,1,15,Buy Now Pay Later,Express,2.1,0.14,0.825,156.9,Low,0,0,0,35-44,0,1
CUST03110,47,Female,Texas,Clothing,Winter,2,61.39,1,15,Debit Card,Standard,4.1,0.39,0.675,122.78,Low,1,0,0,45-54,0,1
CUST03111,30,Male,Florida,Accessories,Fall,7,73.59,1,15,Debit Card,Standard,2.1,0.33,0.825,515.13,High,0,0,0,25-34,0,0
CUST03112,51,Male,Washington,Footwear,Spring,3,111.52,1,10,PayPal,Standard,1.0,0.12,0.767,334.56,Mid,0,0,0,45-54,1,0
CUST03113,21,Female,Tennessee,Clothing,Summer,3,130.5,1,10,Credit Card,Standard,1.5,0.5,0.767,391.5,Mid,0,0,0,18-24,1,0
CUST03114,45,Male,California,Footwear,Fall,4,88.13,1,20,Debit Card,Free Shipping,3.6,0.2,0.733,352.52,Mid,0,0,0,45-54,1,0
CUST03115,55,Female,Illinois,Footwear,Winter,4,78.54,1,5,Buy Now Pay Later,Overnight,4.0,0.01,0.558,314.16,Mid,1,0,0,55-64,0,0
CUST03116,48,Male,New York,Outerwear,Spring,4,131.72,1,10,PayPal,Standard,3.1,0.69,0.617,526.88,High,0,0,0,45-54,1,0
CUST03117,44,Female,Illinois,Clothing,Fall,2,100.26,1,5,Credit Card,Express,3.9,0.24,0.558,200.52,Low,0,0,0,35-44,1,1
CUST03118,22,Male,California,Footwear,Summer,3,60.53,1,20,Credit Card,Free Shipping,1.0,0.41,0.883,181.59,Low,0,0,0,18-24,0,1
CUST03119,42,Female,New York,Clothing,Summer,6,72.25,1,10,Credit Card,Overnight,4.1,0.28,0.617,433.5,Mid,1,0,0,35-44,0,0
CUST03120,20,Male,North Carolina,Accessories,Spring,1,66.61,1,5,PayPal,Standard,2.0,0.25,0.708,66.61,Low,0,0,0,18-24,0,1
CUST03121,50,Male,Illinois,Accessories,Winter,21,191.22,0,0,Credit Card,Free Shipping,4.9,0.01,0.0,4015.62,High,1,1,1,45-54,1,0
CUST03122,21,Female,Florida,Clothing,Summer,6,96.05,0,0,Credit Card,Standard,3.7,0.49,0.0,576.3,High,0,0,0,18-24,1,0
CUST03123,42,Male,New York,Footwear,Summer,5,74.05,1,20,Buy Now Pay Later,Express,1.0,0.53,0.883,370.25,Mid,0,0,0,35-44,0,0
CUST03124,37,Female,New York,Clothing,Spring,2,51.79,1,20,Credit Card,Express,1.2,0.27,0.883,103.58,Low,0,0,0,35-44,0,1
CUST03125,51,Non-binary,New York,Accessories,Fall,1,154.27,0,0,Credit Card,Free Shipping,1.0,0.22,0.15,154.27,Low,0,0,0,45-54,1,0
CUST03126,43,Male,North Carolina,Clothing,Summer,2,72.18,1,10,Credit Card,Free Shipping,1.1,0.02,0.767,144.36,Low,0,0,0,35-44,0,1
CUST03127,22,Male,Tennessee,Footwear,Spring,22,190.31,0,0,Credit Card,Free Shipping,4.3,0.18,0.0,4186.82,High,1,1,1,18-24,1,0
CUST03128,52,Female,Florida,Clothing,Summer,4,44.96,1,10,Debit Card,Standard,2.8,0.38,0.767,179.84,Low,0,0,0,45-54,0,1
CUST03129,45,Non-binary,Florida,Footwear,Summer,6,93.43,1,10,Buy Now Pay Later,Free Shipping,4.9,0.24,0.617,560.58,High,1,0,1,45-54,1,0
CUST03130,46,Female,North Carolina,Footwear,Spring,6,50.52,1,20,Apple Pay,Standard,3.2,0.51,0.733,303.12,Mid,0,0,0,45-54,0,0
CUST03131,26,Female,Florida,Footwear,Spring,7,104.09,0,0,Debit Card,Standard,3.2,0.35,0.0,728.63,High,0,1,0,25-34,1,0
CUST03132,55,Female,Illinois,Clothing,Winter,2,51.21,1,10,Debit Card,Express,2.9,0.2,0.767,102.42,Low,0,0,0,55-64,0,1
CUST03133,23,Male,Texas,Footwear,Winter,4,43.79,0,0,Debit Card,Express,1.7,0.12,0.15,175.16,Low,0,0,0,18-24,0,0
CUST03134,36,Non-binary,Georgia,Clothing,Fall,2,46.34,1,10,Credit Card,Express,5.0,0.32,0.617,92.68,Low,1,0,0,35-44,0,1
CUST03135,61,Non-binary,Illinois,Footwear,Summer,4,22.42,1,25,Credit Card,Express,4.1,0.25,0.792,89.68,Low,1,0,0,55-64,0,1
CUST03136,28,Male,Ohio,Footwear,Summer,7,50.79,1,15,Buy Now Pay Later,Free Shipping,4.1,0.06,0.675,355.53,Mid,1,0,0,25-34,0,0
CUST03137,19,Male,Ohio,Accessories,Summer,3,79.28,1,30,Credit Card,Standard,5.0,0.37,0.85,237.84,Mid,1,0,0,18-24,0,0
CUST03138,64,Male,Texas,Footwear,Summer,3,58.48,0,0,Credit Card,Standard,4.8,0.27,0.0,175.44,Low,1,0,0,55-64,0,0
CUST03139,61,Male,Colorado,Clothing,Fall,7,62.44,0,0,Debit Card,Free Shipping,1.1,0.38,0.15,437.08,Mid,0,1,0,55-64,0,0
CUST03140,61,Female,Ohio,Accessories,Summer,7,91.69,1,5,Debit Card,Standard,2.9,0.21,0.708,641.8299999999999,High,0,0,0,55-64,1,0
CUST03141,26,Male,New York,Clothing,Winter,7,14.0,1,30,Credit Card,Express,1.1,0.35,1.0,98.0,Low,0,0,0,25-34,0,1
CUST03142,38,Male,Texas,Outerwear,Summer,14,195.36,0,0,Credit Card,Overnight,3.2,0.21,0.0,2735.04,High,0,1,0,35-44,1,0
CUST03143,41,Male,California,Outerwear,Spring,3,82.61,0,0,Debit Card,Express,2.2,0.27,0.15,247.82999999999998,Mid,0,0,0,35-44,0,0
CUST03144,51,Non-binary,Florida,Footwear,Fall,3,90.01,1,10,PayPal,Overnight,5.0,0.31,0.617,270.03000000000003,Mid,1,0,0,45-54,1,0
CUST03145,39,Female,New York,Outerwear,Winter,7,81.46,0,0,Credit Card,Standard,2.1,0.42,0.15,570.2199999999999,High,0,1,0,35-44,0,0
CUST03146,20,Male,Illinois,Clothing,Winter,3,71.56,1,5,Debit Card,Free Shipping,5.0,0.41,0.558,214.68,Low,1,0,0,18-24,0,1
CUST03147,29,Male,Texas,Outerwear,Spring,5,111.09,1,5,Debit Card,Standard,4.1,0.16,0.558,555.45,High,1,0,1,25-34,1,0
CUST03148,45,Non-binary,Virginia,Clothing,Fall,19,206.52,0,0,Apple Pay,Express,2.9,0.01,0.15,3923.88,High,0,1,0,45-54,1,0
CUST03149,47,Female,Texas,Footwear,Summer,6,85.14,1,20,Credit Card,Standard,1.9,0.44,0.883,510.84000000000003,High,0,0,0,45-54,0,0
CUST03150,43,Male,Texas,Footwear,Fall,7,96.05,1,20,Credit Card,Express,1.1,0.09,0.883,672.35,High,0,0,0,35-44,1,0
CUST03151,38,Male,Florida,Clothing,Summer,3,34.6,1,20,Debit Card,Overnight,2.1,0.19,0.883,103.80000000000001,Low,0,0,0,35-44,0,1
CUST03152,45,Male,Illinois,Clothing,Summer,22,136.24,0,0,PayPal,Free Shipping,3.9,0.22,0.0,2997.28,High,0,1,0,45-54,1,0
CUST03153,43,Male,Texas,Clothing,Summer,13,179.35,0,0,Credit Card,Overnight,2.8,0.01,0.15,2331.5499999999997,High,0,1,0,35-44,1,0
CUST03154,50,Female,Texas,Outerwear,Summer,5,69.23,1,5,Debit Card,Express,4.7,0.17,0.558,346.15000000000003,Mid,1,0,0,45-54,0,0
CUST03155,38,Female,Texas,Clothing,Spring,28,198.6,0,0,Credit Card,Free Shipping,2.7,0.01,0.15,5560.8,High,0,1,0,35-44,1,0
CUST03156,52,Female,Colorado,Accessories,Fall,2,51.16,1,5,Credit Card,Express,3.9,0.18,0.558,102.32,Low,0,0,0,45-54,0,1
CUST03157,51,Female,Ohio,Footwear,Fall,12,215.76,0,0,Debit Card,Express,3.9,0.06,0.0,2589.12,High,0,1,0,45-54,1,0
CUST03158,58,Male,Florida,Clothing,Winter,4,72.64,0,0,Credit Card,Express,1.9,0.52,0.15,290.56,Mid,0,0,0,55-64,0,0
CUST03159,64,Female,Colorado,Accessories,Fall,3,99.18,1,15,Apple Pay,Express,1.0,0.18,0.825,297.54,Mid,0,0,0,55-64,1,0
CUST03160,35,Female,Georgia,Footwear,Fall,1,66.82,0,0,PayPal,Free Shipping,1.6,0.04,0.15,66.82,Low,0,0,0,35-44,0,0
CUST03161,28,Male,California,Clothing,Summer,4,79.48,1,10,Debit Card,Standard,5.0,0.12,0.617,317.92,Mid,1,0,0,25-34,0,0
CUST03162,40,Male,Tennessee,Footwear,Fall,1,74.55,0,0,Debit Card,Express,5.0,0.39,0.0,74.55,Low,1,0,0,35-44,0,0
CUST03163,39,Female,North Carolina,Clothing,Winter,18,164.76,0,0,Debit Card,Overnight,3.1,0.03,0.0,2965.68,High,0,1,0,35-44,1,0
CUST03164,34,Male,Texas,Clothing,Summer,9,71.74,1,30,Credit Card,Free Shipping,4.2,0.06,0.85,645.66,High,1,0,1,25-34,0,0
CUST03165,22,Male,Texas,Accessories,Fall,16,191.31,0,0,Apple Pay,Free Shipping,4.1,0.31,0.0,3060.96,High,1,1,0,18-24,1,0
CUST03166,61,Female,California,Accessories,Winter,5,62.51,0,0,Buy Now Pay Later,Express,5.0,0.29,0.0,312.55,Mid,1,0,0,55-64,0,0
CUST03167,28,Non-binary,California,Outerwear,Summer,18,203.54,1,10,Credit Card,Express,4.2,0.25,0.617,3663.72,High,1,0,0,25-34,1,0
CUST03168,47,Male,Georgia,Outerwear,Fall,6,65.46,1,25,Credit Card,Standard,2.3,0.32,0.942,392.76,Mid,0,0,0,45-54,0,0
CUST03169,32,Female,Florida,Accessories,Spring,5,109.34,0,0,Credit Card,Express,3.9,0.1,0.0,546.7,High,0,0,0,25-34,1,0
CUST03170,44,Male,Ohio,Clothing,Fall,6,33.4,0,0,PayPal,Free Shipping,5.0,0.17,0.0,200.39999999999998,Low,1,0,0,35-44,0,0
CUST03171,52,Female,Georgia,Clothing,Spring,1,83.32,1,15,PayPal,Free Shipping,4.9,0.17,0.675,83.32,Low,1,0,0,45-54,0,1
CUST03172,50,Female,Washington,Clothing,Spring,3,55.86,1,15,Apple Pay,Free Shipping,2.0,0.45,0.825,167.57999999999998,Low,0,0,0,45-54,0,1
CUST03173,37,Female,Colorado,Accessories,Winter,6,49.4,1,15,PayPal,Standard,2.2,0.17,0.825,296.4,Mid,0,0,0,35-44,0,0
CUST03174,33,Male,California,Footwear,Fall,4,103.28,0,0,Debit Card,Free Shipping,2.9,0.27,0.15,413.12,Mid,0,0,0,25-34,1,0
CUST03175,51,Female,New York,Clothing,Summer,4,112.71,0,0,PayPal,Free Shipping,1.8,0.59,0.15,450.84,Mid,0,0,0,45-54,1,0
CUST03176,19,Female,Arizona,Clothing,Fall,1,100.12,1,20,PayPal,Standard,1.9,0.06,0.883,100.12,Low,0,0,0,18-24,1,1
CUST03177,52,Male,California,Accessories,Spring,6,73.06,1,30,Debit Card,Express,2.8,0.22,1.0,438.36,Mid,0,0,0,45-54,0,0
CUST03178,57,Male,California,Clothing,Summer,5,73.22,1,10,Debit Card,Free Shipping,4.8,0.22,0.617,366.1,Mid,1,0,0,55-64,0,0
CUST03179,45,Male,Virginia,Footwear,Spring,3,31.87,1,5,PayPal,Express,2.2,0.42,0.708,95.61,Low,0,0,0,45-54,0,1
CUST03180,64,Male,Colorado,Accessories,Winter,4,115.61,1,10,Debit Card,Free Shipping,1.1,0.22,0.767,462.44,Mid,0,0,0,55-64,1,0
CUST03181,56,Female,Texas,Accessories,Summer,3,92.96,0,0,PayPal,Express,2.9,0.52,0.15,278.88,Mid,0,0,0,55-64,1,0
CUST03182,23,Male,Colorado,Clothing,Summer,3,52.67,0,0,PayPal,Overnight,2.8,0.18,0.15,158.01,Low,0,0,0,18-24,0,0
CUST03183,26,Male,Ohio,Outerwear,Summer,2,92.49,0,0,PayPal,Free Shipping,4.8,0.25,0.0,184.98,Low,1,0,0,25-34,1,0
CUST03184,37,Female,New York,Clothing,Summer,3,28.7,1,15,PayPal,Express,1.9,0.14,0.825,86.1,Low,0,0,0,35-44,0,1
CUST03185,18,Male,California,Outerwear,Summer,6,99.24,1,25,Debit Card,Free Shipping,1.2,0.13,0.942,595.4399999999999,High,0,0,0,18-24,1,0
CUST03186,25,Female,Tennessee,Clothing,Fall,7,53.32,1,25,PayPal,Express,5.0,0.11,0.792,373.24,Mid,1,0,0,25-34,0,0
CUST03187,40,Male,New York,Outerwear,Summer,2,46.41,0,0,Debit Card,Express,2.4,0.03,0.15,92.82,Low,0,0,0,35-44,0,0
CUST03188,20,Female,California,Footwear,Winter,7,130.14,0,0,Credit Card,Standard,5.0,0.61,0.0,910.9799999999999,High,1,1,0,18-24,1,0
CUST03189,21,Female,Illinois,Clothing,Summer,1,36.85,1,5,Credit Card,Standard,2.9,0.53,0.708,36.85,Low,0,0,0,18-24,0,1
CUST03190,42,Female,Georgia,Footwear,Summer,5,79.87,1,5,Debit Card,Overnight,3.2,0.38,0.558,399.35,Mid,0,0,0,35-44,0,0
CUST03191,64,Male,Texas,Footwear,Fall,2,80.7,1,10,Debit Card,Free Shipping,1.7,0.16,0.767,161.4,Low,0,0,0,55-64,0,1
CUST03192,55,Female,Texas,Clothing,Winter,13,249.74,0,0,Buy Now Pay Later,Standard,5.0,0.11,0.0,3246.62,High,1,1,1,55-64,1,0
CUST03193,32,Male,Texas,Clothing,Winter,11,191.27,0,0,Debit Card,Standard,2.8,0.44,0.15,2103.9700000000003,High,0,1,0,25-34,1,0
CUST03194,38,Male,Michigan,Footwear,Fall,5,20.0,0,0,Debit Card,Standard,3.6,0.3,0.0,100.0,Low,0,0,0,35-44,0,0
CUST03195,52,Male,Texas,Footwear,Fall,3,55.91,1,20,Credit Card,Overnight,2.0,0.38,0.883,167.73,Low,0,0,0,45-54,0,1
CUST03196,63,Female,Washington,Footwear,Fall,3,20.0,0,0,Credit Card,Free Shipping,4.2,0.69,0.0,60.0,Low,1,0,0,55-64,0,0
CUST03197,31,Male,Massachusetts,Footwear,Summer,2,116.19,0,0,PayPal,Express,3.0,0.37,0.0,232.38,Mid,0,0,0,25-34,1,0
CUST03198,53,Female,California,Footwear,Summer,1,44.1,1,30,Credit Card,Express,1.0,0.03,1.0,44.1,Low,0,0,0,45-54,0,1
CUST03199,29,Male,Michigan,Footwear,Summer,7,40.58,1,5,PayPal,Express,2.5,0.6,0.708,284.06,Mid,0,0,0,25-34,0,0
CUST03200,34,Male,Tennessee,Accessories,Fall,3,92.22,0,0,PayPal,Standard,1.0,0.25,0.15,276.65999999999997,Mid,0,0,0,25-34,1,0
CUST03201,56,Female,Virginia,Clothing,Winter,6,23.54,0,0,Debit Card,Overnight,5.0,0.19,0.0,141.24,Low,1,0,0,55-64,0,0
CUST03202,26,Male,Texas,Outerwear,Fall,2,41.37,1,30,Apple Pay,Express,1.1,0.52,1.0,82.74,Low,0,0,0,25-34,0,1
CUST03203,52,Female,Arizona,Clothing,Summer,6,93.83,1,15,Debit Card,Overnight,4.8,0.15,0.675,562.98,High,1,0,1,45-54,1,0
CUST03204,30,Male,Georgia,Clothing,Spring,6,26.89,1,25,Credit Card,Free Shipping,4.2,0.09,0.792,161.34,Low,1,0,0,25-34,0,1
CUST03205,32,Female,Michigan,Footwear,Summer,7,75.15,0,0,Apple Pay,Free Shipping,4.9,0.12,0.0,526.0500000000001,High,1,1,1,25-34,0,0
CUST03206,35,Female,Texas,Accessories,Winter,3,44.58,1,20,Apple Pay,Free Shipping,1.9,0.2,0.883,133.74,Low,0,0,0,35-44,0,1
CUST03207,50,Male,Georgia,Clothing,Summer,7,20.0,0,0,Credit Card,Free Shipping,2.1,0.39,0.15,140.0,Low,0,1,0,45-54,0,0
CUST03208,23,Male,New York,Clothing,Winter,6,35.38,1,20,Credit Card,Free Shipping,1.8,0.11,0.883,212.28000000000003,Low,0,0,0,18-24,0,1
CUST03209,44,Female,Texas,Footwear,Summer,7,60.33,0,0,Credit Card,Express,3.2,0.06,0.0,422.31,Mid,0,1,0,35-44,0,0
CUST03210,40,Female,Florida,Outerwear,Fall,5,93.29,0,0,Credit Card,Standard,1.7,0.13,0.15,466.45000000000005,Mid,0,0,0,35-44,1,0
CUST03211,44,Male,Ohio,Accessories,Winter,27,178.41,0,0,Buy Now Pay Later,Express,3.1,0.22,0.0,4817.07,High,0,1,0,35-44,1,0
CUST03212,51,Male,Florida,Accessories,Fall,3,84.19,0,0,Debit Card,Free Shipping,5.0,0.34,0.0,252.57,Mid,1,0,0,45-54,0,0
CUST03213,63,Female,Illinois,Clothing,Spring,6,88.71,0,0,Debit Card,Standard,5.0,0.13,0.0,532.26,High,1,0,1,55-64,1,0
CUST03214,55,Female,Michigan,Clothing,Summer,1,89.09,1,20,Apple Pay,Standard,1.4,0.19,0.883,89.09,Low,0,0,0,55-64,1,1
CUST03215,31,Male,Florida,Clothing,Spring,7,99.79,0,0,Debit Card,Standard,3.9,0.07,0.0,698.5300000000001,High,0,1,0,25-34,1,0
CUST03216,53,Female,Washington,Clothing,Spring,23,227.12,0,0,Credit Card,Overnight,4.0,0.1,0.0,5223.76,High,1,1,1,45-54,1,0
CUST03217,25,Male,New York,Accessories,Fall,19,177.56,1,5,Buy Now Pay Later,Express,5.0,0.08,0.558,3373.64,High,1,0,1,25-34,1,0
CUST03218,52,Female,Florida,Clothing,Winter,5,104.8,0,0,Apple Pay,Standard,5.0,0.27,0.0,524.0,High,1,0,0,45-54,1,0
CUST03219,36,Male,Colorado,Clothing,Winter,4,86.92,1,15,Apple Pay,Standard,4.9,0.38,0.675,347.68,Mid,1,0,0,35-44,1,0
CUST03220,47,Non-binary,Tennessee,Footwear,Spring,1,78.3,1,15,Debit Card,Overnight,3.2,0.44,0.675,78.3,Low,0,0,0,45-54,0,1
CUST03221,31,Female,Illinois,Outerwear,Winter,3,63.08,0,0,PayPal,Standard,4.9,0.45,0.0,189.24,Low,1,0,0,25-34,0,0
CUST03222,37,Female,Georgia,Outerwear,Fall,5,127.64,1,10,Credit Card,Standard,1.2,0.19,0.767,638.2,High,0,0,0,35-44,1,0
CUST03223,42,Female,California,Footwear,Spring,3,48.37,1,15,Debit Card,Overnight,3.1,0.3,0.675,145.10999999999999,Low,0,0,0,35-44,0,1
CUST03224,57,Female,Texas,Clothing,Spring,1,64.94,1,20,Buy Now Pay Later,Express,4.8,0.42,0.733,64.94,Low,1,0,0,55-64,0,1
CUST03225,41,Female,Illinois,Footwear,Summer,5,134.23,0,0,Credit Card,Standard,3.2,0.18,0.0,671.15,High,0,0,0,35-44,1,0
CUST03226,31,Male,California,Clothing,Summer,4,62.47,1,30,PayPal,Express,1.1,0.37,1.0,249.88,Mid,0,0,0,25-34,0,0
CUST03227,43,Female,Texas,Footwear,Summer,23,216.91,0,0,Debit Card,Standard,3.2,0.08,0.0,4988.93,High,0,1,0,35-44,1,0
CUST03228,55,Female,Illinois,Footwear,Spring,3,95.23,0,0,Credit Card,Free Shipping,2.0,0.46,0.15,285.69,Mid,0,0,0,55-64,1,0
CUST03229,40,Female,California,Footwear,Summer,4,56.24,1,10,PayPal,Standard,5.0,0.4,0.617,224.96,Mid,1,0,0,35-44,0,0
CUST03230,39,Male,Texas,Outerwear,Spring,1,69.47,1,15,Credit Card,Standard,1.4,0.45,0.825,69.47,Low,0,0,0,35-44,0,1
CUST03231,36,Male,Illinois,Footwear,Spring,5,94.22,1,15,PayPal,Free Shipping,1.0,0.27,0.825,471.1,Mid,0,0,0,35-44,1,0
CUST03232,63,Male,Washington,Footwear,Spring,6,117.82,0,0,Credit Card,Overnight,1.0,0.32,0.15,706.92,High,0,0,0,55-64,1,0
CUST03233,20,Female,Massachusetts,Clothing,Spring,1,140.85,0,0,Buy Now Pay Later,Standard,2.3,0.47,0.15,140.85,Low,0,0,0,18-24,1,0
CUST03234,59,Male,Arizona,Outerwear,Spring,2,59.09,0,0,Credit Card,Standard,5.0,0.42,0.0,118.18,Low,1,0,0,55-64,0,0
CUST03235,36,Female,Florida,Clothing,Fall,3,131.12,0,0,Credit Card,Free Shipping,2.9,0.18,0.15,393.36,Mid,0,0,0,35-44,1,0
CUST03236,26,Female,Tennessee,Outerwear,Summer,5,84.88,1,20,Credit Card,Free Shipping,2.3,0.16,0.883,424.4,Mid,0,0,0,25-34,0,0
CUST03237,45,Female,Ohio,Clothing,Spring,5,110.57,1,10,Buy Now Pay Later,Standard,4.8,0.05,0.617,552.8499999999999,High,1,0,1,45-54,1,0
CUST03238,37,Female,Texas,Clothing,Spring,2,30.68,1,20,PayPal,Overnight,1.1,0.52,0.883,61.36,Low,0,0,0,35-44,0,1
CUST03239,62,Male,California,Footwear,Spring,17,182.68,1,15,PayPal,Standard,4.2,0.04,0.675,3105.56,High,1,0,1,55-64,1,0
CUST03240,24,Male,Colorado,Clothing,Fall,4,88.42,1,5,Debit Card,Express,4.2,0.43,0.558,353.68,Mid,1,0,0,18-24,1,0
CUST03241,31,Male,Illinois,Footwear,Fall,5,87.76,1,20,Debit Card,Standard,3.8,0.32,0.733,438.8,Mid,0,0,0,25-34,1,0
CUST03242,26,Female,Ohio,Clothing,Summer,7,52.48,1,25,Credit Card,Standard,1.0,0.51,0.942,367.35999999999996,Mid,0,0,0,25-34,0,0
CUST03243,36,Male,Georgia,Outerwear,Winter,4,68.38,1,5,Debit Card,Standard,5.0,0.07,0.558,273.52,Mid,1,0,0,35-44,0,0
CUST03244,64,Female,Arizona,Footwear,Spring,4,40.66,1,15,Credit Card,Express,5.0,0.22,0.675,162.64,Low,1,0,0,55-64,0,1
CUST03245,31,Male,Michigan,Footwear,Spring,4,57.35,1,15,Buy Now Pay Later,Express,1.8,0.21,0.825,229.4,Mid,0,0,0,25-34,0,0
CUST03246,55,Male,Illinois,Clothing,Summer,6,64.45,1,10,PayPal,Express,4.1,0.08,0.617,386.70000000000005,Mid,1,0,0,55-64,0,0
CUST03247,53,Male,California,Clothing,Summer,20,155.49,0,0,Debit Card,Standard,3.7,0.04,0.0,3109.8,High,0,1,0,45-54,1,0
CUST03248,57,Female,North Carolina,Footwear,Summer,2,50.82,1,5,Credit Card,Standard,2.2,0.06,0.708,101.64,Low,0,0,0,55-64,0,1
CUST03249,34,Female,Texas,Clothing,Winter,3,114.19,1,25,PayPal,Free Shipping,1.9,0.29,0.942,342.57,Mid,0,0,0,25-34,1,0
CUST03250,47,Male,Ohio,Clothing,Summer,2,120.72,0,0,Credit Card,Standard,4.0,0.21,0.0,241.44,Mid,1,0,0,45-54,1,0
CUST03251,26,Female,Tennessee,Footwear,Spring,5,81.22,1,25,Credit Card,Overnight,1.2,0.1,0.942,406.1,Mid,0,0,0,25-34,0,0
CUST03252,50,Male,Colorado,Accessories,Winter,2,125.12,0,0,Credit Card,Standard,2.2,0.18,0.15,250.24,Mid,0,0,0,45-54,1,0
CUST03253,42,Non-binary,Washington,Clothing,Summer,3,99.99,1,5,Debit Card,Express,1.1,0.17,0.708,299.96999999999997,Mid,0,0,0,35-44,1,0
CUST03254,31,Female,Florida,Clothing,Fall,1,146.9,1,10,PayPal,Express,4.2,0.32,0.617,146.9,Low,1,0,0,25-34,1,1
CUST03255,28,Male,New York,Clothing,Spring,5,48.3,1,15,Credit Card,Free Shipping,2.1,0.23,0.825,241.5,Mid,0,0,0,25-34,0,0
CUST03256,52,Female,New York,Outerwear,Summer,1,20.0,0,0,Credit Card,Standard,3.3,0.22,0.0,20.0,Low,0,0,0,45-54,0,0
CUST03257,58,Male,Arizona,Clothing,Spring,5,54.01,0,0,Debit Card,Standard,3.7,0.12,0.0,270.05,Mid,0,0,0,55-64,0,0
CUST03258,31,Non-binary,Georgia,Outerwear,Summer,3,17.0,1,15,PayPal,Express,4.0,0.18,0.675,51.0,Low,1,0,0,25-34,0,1
CUST03259,47,Male,Colorado,Clothing,Fall,1,41.9,0,0,Credit Card,Free Shipping,3.0,0.21,0.0,41.9,Low,0,0,0,45-54,0,0
CUST03260,58,Female,Texas,Clothing,Summer,11,156.86,0,0,Credit Card,Free Shipping,5.0,0.22,0.0,1725.46,High,1,1,1,55-64,1,0
CUST03261,21,Male,Illinois,Accessories,Spring,3,60.0,1,25,Buy Now Pay Later,Express,3.1,0.44,0.792,180.0,Low,0,0,0,18-24,0,1
CUST03262,21,Female,Ohio,Clothing,Spring,16,180.54,0,0,Buy Now Pay Later,Express,4.0,0.18,0.0,2888.64,High,1,1,1,18-24,1,0
CUST03263,45,Female,Florida,Footwear,Fall,13,141.72,1,15,Buy Now Pay Later,Express,5.0,0.02,0.675,1842.36,High,1,0,1,45-54,1,0
CUST03264,25,Female,Illinois,Outerwear,Spring,17,196.26,0,0,Apple Pay,Express,2.8,0.04,0.15,3336.42,High,0,1,0,25-34,1,0
CUST03265,19,Female,Ohio,Clothing,Winter,4,33.86,1,20,Credit Card,Express,3.5,0.16,0.733,135.44,Low,0,0,0,18-24,0,1
CUST03266,58,Female,Arizona,Footwear,Summer,4,53.8,1,20,Credit Card,Free Shipping,3.9,0.2,0.733,215.2,Low,0,0,0,55-64,0,1
CUST03267,63,Male,Florida,Clothing,Summer,1,67.25,1,10,Credit Card,Overnight,3.1,0.31,0.617,67.25,Low,0,0,0,55-64,0,1
CUST03268,39,Male,Massachusetts,Clothing,Fall,19,205.69,0,0,Credit Card,Express,4.0,0.11,0.0,3908.11,High,1,1,1,35-44,1,0
CUST03269,58,Male,Texas,Clothing,Fall,2,37.9,0,0,Buy Now Pay Later,Express,4.0,0.39,0.0,75.8,Low,1,0,0,55-64,0,0
CUST03270,33,Non-binary,Michigan,Outerwear,Winter,5,103.95,1,20,PayPal,Express,3.9,0.19,0.733,519.75,High,0,0,0,25-34,1,0
